Institution_Sector_at_Entry,Age_at_Entry,Starting_Enrollment_Intensity,Metric,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Public 2-Year,Ages 21-24,Non-Credential,Retention Rate,,,0.3359009628610729,0.3783052884615384,0.3679169992019154,0.2707446808510638,0.2631964809384164,0.3088235294117647,0.3184031158714703,0.309009009009009
Public 2-Year,Ages 21-24,Non-Credential,Retention Rate,,,0.4137551581843191,0.4510216346153846,0.4337589784517159,0.3324468085106383,0.3108504398826979,0.3635620915032679,0.3612463485881207,0.3621621621621622
Public 2-Year,Ages 21-24,Non-Credential,Retention Rate,,,3635.0,3328.0,2506.0,1880.0,1364.0,1224.0,1027.0,1110.0
Public 2-Year,Ages 21-24,Program Unknown,Retention Rate,,,0.3008911410099598,0.2663185378590078,0.2419519672968829,0.2931206380857428,0.2424023154848046,0.2512639029322548,0.2977714556661925,0.2978996999571367
Public 2-Year,Ages 21-24,Program Unknown,Retention Rate,,,0.3707845535558273,0.3255874673629242,0.3030148185998978,0.3512794948487869,0.2854558610709117,0.2982810920121335,0.339497392128971,0.3411915987998285
Public 2-Year,Ages 21-24,Program Unknown,Retention Rate,,,5723.0,3830.0,3914.0,3009.0,2764.0,1978.0,2109.0,2333.0
Public 2-Year,Age 25 or Older,Total,Retention Rate,0.4219871709269074,0.4169236700077101,0.4308483033308114,0.4327520584123038,0.4503291736268055,0.4463608693330485,0.4172132744512274,0.426295358649789,0.4149747693763305,0.4277924434070918
Public 2-Year,Age 25 or Older,Total,Retention Rate,0.4552709255259874,0.4480050115651503,0.463831277238309,0.4631233493863601,0.4808742402335799,0.4735027347832388,0.4399191453435511,0.4552461322081575,0.4405207758416778,0.4533955744906383
Public 2-Year,Age 25 or Older,Total,Retention Rate,217163.0,186768.0,159931.0,154488.0,142478.0,131089.0,123184.0,88875.0,101464.0,98113.0
Public 2-Year,Age 25 or Older,Full-Time,Retention Rate,0.5179349301345605,0.5391516352069484,0.561676205341658,0.5659466104671584,0.5785567508763447,0.5652745214232345,0.5553770291982936,0.5408399354974409,0.496381961493733,0.5195005659794876
Public 2-Year,Age 25 or Older,Full-Time,Retention Rate,0.5556273670876258,0.5752271385306946,0.5994623655913979,0.6003907622058307,0.6127885893871631,0.597505990260995,0.5811125270098066,0.5742831101451308,0.5271029848817677,0.5502006654546702
Public 2-Year,Age 25 or Older,Full-Time,Retention Rate,77363.0,52501.0,46128.0,45552.0,41365.0,38813.0,36098.0,28526.0,30956.0,29153.0
Public 2-Year,Age 25 or Older,Part-Time,Retention Rate,0.3688631322887601,0.4051186567657492,0.4179833849161101,0.4052737868559229,0.4322603028275469,0.4294552305616055,0.4006465242233911,0.4082862673877901,0.3992250618301731,0.4132959062696143
Public 2-Year,Age 25 or Older,Part-Time,Retention Rate,0.3996708878872433,0.4323755591300707,0.4481302213017476,0.433166003115804,0.4608207568210542,0.4546292708347252,0.4225092512512228,0.4352485680643423,0.4225226710634789,0.4370423321012623
Public 2-Year,Age 25 or Older,Part-Time,Retention Rate,139770.0,90766.0,85946.0,86655.0,80706.0,74839.0,70531.0,50107.0,60650.0,57356.0
Public 2-Year,Age 25 or Older,Non-Credential,Retention Rate,,,0.2826143451143451,0.3114016589343455,0.3045430059256599,0.2665143331948483,0.2267362064232775,0.2084341513999308,0.2601893783449979,0.2939244663382594
Public 2-Year,Age 25 or Older,Non-Credential,Retention Rate,,,0.3312110187110187,0.3549838324195136,0.3524869815047585,0.2939343581221437,0.2454021410925062,0.2343587970964396,0.2836558254425689,0.3197865353037767
Public 2-Year,Age 25 or Older,Non-Credential,Retention Rate,,,7696.0,7113.0,5569.0,4814.0,3643.0,2893.0,2429.0,2436.0
Public 2-Year,Age 25 or Older,Program Unknown,Retention Rate,,,0.2429442983978969,0.2466376582278481,0.2458552365547917,0.2495444822942248,0.1751858736059479,0.1902299632603075,0.2549468299905774,0.262434554973822
Public 2-Year,Age 25 or Older,Program Unknown,Retention Rate,,,0.2710679033778086,0.2727452531645569,0.2703868445882194,0.272597639229977,0.1951672862453531,0.216492039733297,0.2779647328038767,0.2833769633507853
Public 2-Year,Age 25 or Older,Program Unknown,Retention Rate,,,20161.0,15168.0,14838.0,12623.0,12912.0,7349.0,7429.0,9168.0
Public 2-Year,Age Missing,Total,Retention Rate,0.2631166797180893,0.2255211623499684,0.2343909928352098,0.1948212083847102,0.1251435132032147,0.0948148148148148,0.1159217877094972,0.343167701863354,0.0955993930197268,0.0600255427841634
Public 2-Year,Age Missing,Total,Retention Rate,0.2631166797180893,0.2255211623499684,0.2364380757420675,0.1960542540073983,0.1251435132032147,0.0962962962962963,0.1187150837988826,0.343167701863354,0.0955993930197268,0.0613026819923371
Public 2-Year,Age Missing,Total,Retention Rate,1277.0,1583.0,977.0,811.0,871.0,675.0,716.0,644.0,659.0,783.0
Public 2-Year,Age Missing,Full-Time,Retention Rate,0.5178571428571429,0.389294403892944,0.4798534798534798,0.3318385650224215,0.28,0.3684210526315789,0.3975903614457831,0.8113207547169812,0.1666666666666666,0.4074074074074074
Public 2-Year,Age Missing,Full-Time,Retention Rate,0.5178571428571429,0.389294403892944,0.4798534798534798,0.3318385650224215,0.28,0.3684210526315789,0.3975903614457831,0.8113207547169812,0.1666666666666666,0.4074074074074074
Public 2-Year,Age Missing,Full-Time,Retention Rate,392.0,411.0,273.0,223.0,150.0,57.0,83.0,106.0,90.0,27.0
Public 2-Year,Age Missing,Part-Time,Retention Rate,0.1502824858757062,0.31640625,0.3181818181818182,0.2692307692307692,0.1244239631336405,0.1126760563380281,0.2147651006711409,0.5255813953488372,0.1104651162790697,0.1136363636363636
Public 2-Year,Age Missing,Part-Time,Retention Rate,0.1502824858757062,0.31640625,0.3181818181818182,0.2692307692307692,0.1244239631336405,0.1126760563380281,0.2147651006711409,0.5255813953488372,0.1104651162790697,0.1136363636363636
Public 2-Year,Age Missing,Part-Time,Retention Rate,885.0,256.0,220.0,182.0,217.0,142.0,149.0,215.0,172.0,132.0
Public 2-Year,Age Missing,Non-Credential,Retention Rate,,,138.0,67.0,74.0,83.0,77.0,69.0,112.0,94.0
Public 2-Year,Age Missing,Program Unknown,Retention Rate,,,0.0722543352601156,0.0943952802359882,0.0860465116279069,0.0585241730279898,0.0393120393120393,0.0629921259842519,0.0456140350877193,0.0283018867924528
Public 2-Year,Age Missing,Program Unknown,Retention Rate,,,0.0780346820809248,0.0943952802359882,0.0860465116279069,0.0610687022900763,0.0417690417690417,0.0629921259842519,0.0456140350877193,0.0283018867924528
Public 2-Year,Age Missing,Program Unknown,Retention Rate,,,346.0,339.0,430.0,393.0,407.0,254.0,285.0,530.0
